experiment_id,code,embedding,experiment_kind,cycles,shots,p_cnot,p_idle,p_prep,p_meas,kernel,kernel_params,J0,tau,use_weak_limit,primary_decoder,secondary_decoder,notes,geometry_scope,timestamp,embedding_params,embedding_hash,decoded_sector,d,n_data,n_total,k,build_seconds,num_detectors,num_observables,num_dem_errors,circuit_depth,reference_weighted_exposure,reference_aggregate_pair_probability_max,reference_aggregate_amplitude_max,reference_aggregate_location_strength_max,full_cycle_aggregate_pair_probability_max,full_cycle_aggregate_amplitude_max,full_cycle_aggregate_location_strength_max,num_pair_channels,num_workers,primary_failures,primary_shots,primary_discards,primary_ler_total,primary_ler_total_lo,primary_ler_total_hi,primary_ler_per_cycle_derived,primary_decoder_seconds,primary_cpu_seconds,wall_seconds
bb72_v3_ph_mono_a4.0_J0.04,BB72,monomial_column,z_memory,6,5000,0.003,0.003,0.003,0.003,powerlaw,"{'alpha': 4.0, 'r0': 1.0}",0.04,1.0,False,bposd,,v3 phase a=4.0 J0=0.04 p=3e-3 mono,theory_reduced,2026-03-20T17:55:52.797874+00:00,,,X,6,72,144,12,0.4810795783996582,252,12,13356,49,0.0243386526443244,0.0514364790075988,1.3296923312055708,1.3296923312055708,0.0514364790075988,1.3296923312055708,1.3296923312055708,11340,16,2663,5000,0,0.5326,0.5254379365856874,0.5397488398334266,0.1190563731810007,7115.007159471512,6046.910403290764,
bb72_v3_ph_mono_a4.0_J0.08,BB72,monomial_column,z_memory,6,5000,0.003,0.003,0.003,0.003,powerlaw,"{'alpha': 4.0, 'r0': 1.0}",0.08,1.0,False,bposd,,v3 phase a=4.0 J0=0.08 p=3e-3 mono,theory_reduced,2026-03-20T17:55:53.536722+00:00,,,X,6,72,144,12,0.4805114269256592,252,12,13356,49,0.0972008657216961,0.2054284077351633,2.6593846624111417,2.6593846624111417,0.2054284077351633,2.6593846624111417,2.6593846624111417,11340,16,4908,5000,0,0.9816,0.97949655754726,0.9835006658563896,0.4861895054018628,7115.007159471512,11125.00126404874,
bb72_v3_ph_mono_a5.0_J0.005,BB72,monomial_column,z_memory,6,5000,0.003,0.003,0.003,0.003,powerlaw,"{'alpha': 5.0, 'r0': 1.0}",0.005,1.0,False,bposd,,v3 phase a=5.0 J0=0.005 p=3e-3 mono,theory_reduced,2026-03-20T17:55:54.277045+00:00,,,X,6,72,144,12,0.4824516773223877,252,12,13356,49,0.0003782327228904,0.0007946447292252,0.1646153028314535,0.1646153028314535,0.0007946447292252,0.1646153028314535,0.1646153028314535,11340,16,168,5000,0,0.0336,0.0310476472640106,0.0363462264584406,0.0056800491413316,7115.007159471512,953.5247497949748,
bb72_v3_ph_mono_a5.0_J0.01,BB72,monomial_column,z_memory,6,5000,0.003,0.003,0.003,0.003,powerlaw,"{'alpha': 5.0, 'r0': 1.0}",0.01,1.0,False,bposd,,v3 phase a=5.0 J0=0.01 p=3e-3 mono,theory_reduced,2026-03-20T17:55:55.012236+00:00,,,X,6,72,144,12,0.4786396026611328,252,12,13356,49,0.0015128933621576,0.0031785020621391,0.329230605662907,0.329230605662907,0.0031785020621391,0.329230605662907,0.329230605662907,11340,16,315,5000,0,0.063,0.0595534718672221,0.0666264040237187,0.0107867342006705,7115.007159471512,1479.166385287419,
bb72_v3_ph_mono_a5.0_J0.02,BB72,monomial_column,z_memory,6,5000,0.003,0.003,0.003,0.003,powerlaw,"{'alpha': 5.0, 'r0': 1.0}",0.02,1.0,False,bposd,,v3 phase a=5.0 J0=0.02 p=3e-3 mono,theory_reduced,2026-03-20T17:55:55.749249+00:00,,,X,6,72,144,12,0.480147123336792,252,12,13356,49,0.0060509730081685,0.0127127786330432,0.6584612113258141,0.6584612113258141,0.0127127786330432,0.6584612113258141,0.6584612113258141,11340,16,789,5000,0,0.1578,0.1526143195105814,0.1631252037326832,0.0282172041401591,7115.007159471512,2753.664330905304,
bb72_v3_ph_mono_a5.0_J0.04,BB72,monomial_column,z_memory,6,5000,0.003,0.003,0.003,0.003,powerlaw,"{'alpha': 5.0, 'r0': 1.0}",0.04,1.0,False,bposd,,v3 phase a=5.0 J0=0.04 p=3e-3 mono,theory_reduced,2026-03-20T17:55:56.488350+00:00,,,X,6,72,144,12,0.4809737205505371,252,12,13356,49,0.0241942869051546,0.0508314445670502,1.3169224226516285,1.3169224226516285,0.0508314445670502,1.3169224226516285,1.3169224226516285,11340,16,2689,5000,0,0.5378,0.5306420708667733,0.544942596111555,0.1206974684269939,7115.007159471512,5913.6783288586885,
bb72_v3_ph_mono_a5.0_J0.08,BB72,monomial_column,z_memory,6,5000,0.003,0.003,0.003,0.003,powerlaw,"{'alpha': 5.0, 'r0': 1.0}",0.08,1.0,False,bposd,,v3 phase a=5.0 J0=0.08 p=3e-3 mono,theory_reduced,2026-03-20T17:55:57.223715+00:00,,,X,6,72,144,12,0.4793782234191894,252,12,13356,49,0.0966235883969991,0.2030113072326946,2.633844845303257,2.633844845303257,0.2030113072326946,2.633844845303257,2.633844845303257,11340,16,4895,5000,0,0.979,0.9767703939867954,0.9810285583594204,0.4747453782801029,7115.007159471512,10903.278775818646,
bb72_v3_pj0_0.005_bi,BB72,ibm_biplanar,z_memory,6,5000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.005,1.0,False,bposd,,v3 powerlaw a=3 J0=0.005 bi,theory_reduced,2026-03-20T17:18:58.763895+00:00,,,X,6,72,144,12,2.8153228759765625,252,12,13356,49,0.0002340677716776,0.0001270011606806,0.0304143060995661,0.0304143060995661,0.0001273267868962,0.0304143060995661,0.0304143060995661,11340,16,9,5000,0,0.0018,0.0012115333767608,0.0026209794378302,0.000300225247816,2057.932801246643,110.3878959044814,
bb72_v3_pj0_0.005_mono,BB72,monomial_column,z_memory,6,5000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.005,1.0,False,bposd,,v3 powerlaw a=3 J0=0.005 mono,theory_reduced,2026-03-20T17:18:45.632523+00:00,,,X,6,72,144,12,0.4784848690032959,252,12,13356,49,0.0003847020160296,0.0008159915174503,0.1680147966878423,0.1680147966878423,0.0008159915174503,0.1680147966878423,0.1680147966878423,11340,16,17,5000,0,0.0034,0.0025843455744356,0.004438453266863,0.0005674711164658,2057.932801246643,215.7953328173608,
bb72_v3_pj0_0.015_bi,BB72,ibm_biplanar,z_memory,6,5000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.015,1.0,False,bposd,,v3 powerlaw a=3 J0=0.015 bi,theory_reduced,2026-03-20T17:19:11.972209+00:00,,,X,6,72,144,12,2.825003862380981,252,12,13356,49,0.0021064736987448,0.0011429358713736,0.0912429182986984,0.0912429182986984,0.0011458661368404,0.0912429182986984,0.0912429182986984,11340,16,37,5000,0,0.0074,0.0061920841533465,0.0088212321629028,0.0012371533987727,2057.932801246643,198.93166580982503,
bb72_v3_pj0_0.015_mono,BB72,monomial_column,z_memory,6,5000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.015,1.0,False,bposd,,v3 powerlaw a=3 J0=0.015 mono,theory_reduced,2026-03-20T17:18:47.096289+00:00,,,X,6,72,144,12,0.4795591831207275,252,12,13356,49,0.0034620919766679,0.0073434514293938,0.5040443900635272,0.5040443900635272,0.0073434514293938,0.5040443900635272,0.5040443900635272,11340,16,89,5000,0,0.0178,0.0159301847233346,0.0198730115201436,0.0029889118452477,2057.932801246643,1013.1399761214852,
bb72_v3_pj0_0.03_bi,BB72,ibm_biplanar,z_memory,6,5000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.03,1.0,False,bposd,,v3 powerlaw a=3 J0=0.03 bi,theory_reduced,2026-03-20T17:19:25.107820+00:00,,,X,6,72,144,12,2.814361333847046,252,12,13356,49,0.0084240556813042,0.0045707368433981,0.1824858365973969,0.1824858365973969,0.0045824529047508,0.1824858365973969,0.1824858365973969,11340,16,160,5000,0,0.032,0.0295073857781213,0.0346873287373693,0.0054058673761743,2057.932801246643,384.9156475905329,
bb72_v3_pj0_0.03_mono,BB72,monomial_column,z_memory,6,5000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.03,1.0,False,bposd,,v3 powerlaw a=3 J0=0.03 mono,theory_reduced,2026-03-20T17:18:48.555539+00:00,,,X,6,72,144,12,0.4772069454193115,252,12,13356,49,0.0138453149988798,0.0293674313735686,1.0080887801270544,1.0080887801270544,0.0293674313735686,1.0080887801270544,1.0080887801270544,11340,16,623,5000,0,0.1246,0.11990601548611,0.1294473471516173,0.0219349120224765,2057.932801246643,1950.9173215013,
bb72_v3_xi0.25_bi,BB72,ibm_biplanar,z_memory,6,5000,0.001,0.001,0.001,0.001,exponential,{'xi': 0.25},0.04,1.0,False,bposd,,v3 xi=0.25 J0=0.04 bi,theory_reduced,2026-03-20T17:48:26.054202+00:00,,,X,6,72,144,12,2.845337390899658,252,12,13356,49,0.0147037221058065,0.0079684894207878,0.2036303208782587,0.2036303208782587,0.0079942232898162,0.2039316216909646,0.2039316216909646,11340,16,254,5000,0,0.0508,0.0476866676524924,0.0540987879863769,0.0086516496108327,2606.8333308696747,318.1292502954602,
bb72_v3_xi0.25_mono,BB72,monomial_column,z_memory,6,5000,0.001,0.001,0.001,0.001,exponential,{'xi': 0.25},0.04,1.0,False,bposd,,v3 xi=0.25 J0=0.04 mono,theory_reduced,2026-03-20T17:48:15.708752+00:00,,,X,6,72,144,12,0.4798789024353027,252,12,13356,49,0.0242389859528856,0.0512811436168728,1.3263026691529591,1.3263026691529591,0.0512811436168728,1.3263026691529591,1.3263026691529591,11340,16,1345,5000,0,0.269,0.2626761420570895,0.2754177228933691,0.0508834140412384,2606.8333308696747,3327.2857746649534,
bb72_v3_xi0.5_bi,BB72,ibm_biplanar,z_memory,6,5000,0.001,0.001,0.001,0.001,exponential,{'xi': 0.5},0.04,1.0,False,bposd,,v3 xi=0.5 J0=0.04 bi,theory_reduced,2026-03-20T17:48:32.712692+00:00,,,X,6,72,144,12,2.825707197189331,252,12,13356,49,0.0151605123749386,0.0081409616218415,0.2340978471031141,0.2340978471031141,0.0081529999190654,0.2351307521653283,0.2351307521653283,11340,16,257,5000,0,0.0514,0.048269238124737,0.0547159377081329,0.0087561175366981,2606.8333308696747,465.6089820154011,
bb72_v3_xi0.5_mono,BB72,monomial_column,z_memory,6,5000,0.001,0.001,0.001,0.001,exponential,{'xi': 0.5},0.04,1.0,False,bposd,,v3 xi=0.5 J0=0.04 mono,theory_reduced,2026-03-20T17:48:16.476185+00:00,,,X,6,72,144,12,0.4833524227142334,252,12,13356,49,0.0248762898178063,0.0530247484464303,1.3581815791941247,1.3581815791941247,0.0530247484464303,1.3581815791941247,1.3581815791941247,11340,16,1456,5000,0,0.2912,0.2847178475810896,0.2977669646538878,0.0557493666210983,2606.8333308696747,3589.6045531742275,
bb72_v3_xi1.0_bi,BB72,ibm_biplanar,z_memory,6,5000,0.001,0.001,0.001,0.001,exponential,{'xi': 1.0},0.04,1.0,False,bposd,,v3 xi=1.0 J0=0.04 bi,theory_reduced,2026-03-20T17:48:39.300921+00:00,,,X,6,72,144,12,2.8260767459869385,252,12,13356,49,0.0159408655912757,0.0093595706809207,0.3354113359076568,0.3354113359076568,0.0094008804576721,0.3354113359076568,0.3354113359076568,11340,16,424,5000,0,0.0848,0.0808451168061419,0.0889251663963111,0.0146602529245164,2606.8333308696747,1037.3695191517472,
bb72_v3_xi1.0_mono,BB72,monomial_column,z_memory,6,5000,0.001,0.001,0.001,0.001,exponential,{'xi': 1.0},0.04,1.0,False,bposd,,v3 xi=1.0 J0=0.04 mono,theory_reduced,2026-03-20T17:48:17.208507+00:00,,,X,6,72,144,12,0.4786500930786133,252,12,13356,49,0.0259305644829595,0.0542989746346241,1.3776498950296403,1.3776498950296403,0.0542989746346241,1.3776498950296403,1.3776498950296403,11340,16,1594,5000,0,0.3188,0.3121468607499514,0.3255267123189592,0.0619792622069567,2606.8333308696747,4072.13644181937,
bb72_v3_xi2.0_bi,BB72,ibm_biplanar,z_memory,6,5000,0.001,0.001,0.001,0.001,exponential,{'xi': 2.0},0.04,1.0,False,bposd,,v3 xi=2.0 J0=0.04 bi,theory_reduced,2026-03-20T17:48:45.922964+00:00,,,X,6,72,144,12,2.845401763916016,252,12,13356,49,0.0182108851067302,0.013411463299879,0.5367325485180018,0.5367325485180018,0.013411463299879,0.5367325485180018,0.5367325485180018,11340,16,831,5000,0,0.1662,0.1609036201818964,0.1716324244675216,0.0298393657955025,2606.8333308696747,2260.175418416038,
bb72_v3_xi2.0_mono,BB72,monomial_column,z_memory,6,5000,0.001,0.001,0.001,0.001,exponential,{'xi': 2.0},0.04,1.0,False,bposd,,v3 xi=2.0 J0=0.04 mono,theory_reduced,2026-03-20T17:48:17.943616+00:00,,,X,6,72,144,12,0.4842045307159424,252,12,13356,49,0.0274537763755555,0.0550770273640092,1.3884361250494843,1.3884361250494843,0.0550770273640092,1.3884361250494843,1.3884361250494843,11340,16,1833,5000,0,0.3666,0.359712832651398,0.3735413053757625,0.0732846788257518,2606.8333308696747,4459.527686692774,
bb72_v3_xi4.0_bi,BB72,ibm_biplanar,z_memory,6,5000,0.001,0.001,0.001,0.001,exponential,{'xi': 4.0},0.04,1.0,False,bposd,,v3 xi=4.0 J0=0.04 bi,theory_reduced,2026-03-20T17:48:52.578851+00:00,,,X,6,72,144,12,2.8199925422668457,252,12,13356,49,0.0241062158535056,0.0214621477045608,0.7987724081596277,0.7987724081596277,0.0214621477045608,0.7987724081596277,0.7987724081596277,11340,16,1838,5000,0,0.3676,0.3607087311126566,0.3745450006371987,0.0735286861741782,2606.8333308696747,4307.416336663067,
bb72_v3_xi4.0_mono,BB72,monomial_column,z_memory,6,5000,0.001,0.001,0.001,0.001,exponential,{'xi': 4.0},0.04,1.0,False,bposd,,v3 xi=4.0 J0=0.04 mono,theory_reduced,2026-03-20T17:48:18.673522+00:00,,,X,6,72,144,12,0.4796702861785888,252,12,13356,49,0.03027203520928,0.0555080613608676,1.3941170123961422,1.3941170123961422,0.0555080613608676,1.3941170123961422,1.3941170123961422,11340,16,2288,5000,0,0.4576,0.4504635700631388,0.4647536290607418,0.0969330534577226,2606.8333308696747,5208.532650634646,
bb72_v3_xi8.0_bi,BB72,ibm_biplanar,z_memory,6,5000,0.001,0.001,0.001,0.001,exponential,{'xi': 8.0},0.04,1.0,False,bposd,,v3 xi=8.0 J0=0.04 bi,theory_reduced,2026-03-20T17:48:59.206359+00:00,,,X,6,72,144,12,2.836327075958252,252,12,13356,49,0.0349598410023509,0.0319394478841833,1.0335855016417197,1.0335855016417197,0.0319394478841833,1.0345273731297473,1.0345273731297473,11340,16,2982,5000,0,0.5964,0.5893425883994823,0.6034182994651611,0.1403430217062077,2606.8333308696747,6217.634970534593,
bb72_v3_xi8.0_mono,BB72,monomial_column,z_memory,6,5000,0.001,0.001,0.001,0.001,exponential,{'xi': 8.0},0.04,1.0,False,bposd,,v3 xi=8.0 J0=0.04 mono,theory_reduced,2026-03-20T17:48:19.408187+00:00,,,X,6,72,144,12,0.4801599979400635,252,12,13356,49,0.0351710910526586,0.0557350668184186,1.3970327451023024,1.3970327451023024,0.0557350668184186,1.3970327451023024,1.3970327451023024,11340,16,2883,5000,0,0.5766,0.56949742284221,0.5836715015409941,0.1334536267584719,2606.8333308696747,6095.348370131105,
bb72_x_baseline_bi,BB72,ibm_biplanar,x_memory,6,4000,0.001,0.001,0.001,0.001,crossing,{},0.0,1.0,False,bposd,,x_memory baseline bi,theory_reduced,2026-03-15T20:40:41.518731+00:00,,,Z,6,72,144,12,0.1691348552703857,252,12,2232,49,,,,,,,,0,48,2,4000,0,0.0005,6.055805642051452e-05,0.001804992716264,8.335069975107245e-05,86.733065366745,5.865841954946518,
bb72_x_baseline_mono,BB72,monomial_column,x_memory,6,4000,0.001,0.001,0.001,0.001,crossing,{},0.0,1.0,False,bposd,,x_memory baseline mono,theory_reduced,2026-03-15T20:40:41.298641+00:00,,,Z,6,72,144,12,0.1696226596832275,252,12,2232,49,,,,,,,,0,48,1,4000,0,0.00025,6.3294319651334455e-06,0.0013921151219662,4.167100760765763e-05,86.733065366745,5.470738839358091,
bb72_x_crossing_bi,BB72,ibm_biplanar,x_memory,6,4000,0.001,0.001,0.001,0.001,crossing,{},0.08,1.0,False,bposd,,x_memory crossing bi,theory_reduced,2026-03-15T20:40:41.078283+00:00,,,Z,6,72,144,12,2.7284045219421387,252,12,2232,49,,,,,0.0,0.0,0.0,0,48,2,4000,0,0.0005,6.055805642051452e-05,0.001804992716264,8.335069975107245e-05,86.733065366745,6.2533634807914495,
bb72_x_crossing_mono,BB72,monomial_column,x_memory,6,4000,0.001,0.001,0.001,0.001,crossing,{},0.08,1.0,False,bposd,,x_memory crossing mono,theory_reduced,2026-03-15T20:40:35.760126+00:00,,,Z,6,72,144,12,0.3457043170928955,252,12,5244,49,,,,,0.1915907493655958,2.400000000000001,2.400000000000001,3132,48,3685,4000,0,0.92125,0.9124665724533144,0.9294120264302226,0.3453008751222667,86.733065366745,1959.0346134230488,
bb72_x_exp_bi,BB72,ibm_biplanar,x_memory,6,4000,0.001,0.001,0.001,0.001,exponential,{'xi': 1.0},0.08,1.0,False,bposd,,x_memory exp bi,theory_reduced,2026-03-15T20:43:18.038612+00:00,,,Z,6,72,144,12,2.8248307704925537,252,12,13392,49,,,,,0.0375513700548779,0.6708226718153137,0.6708226718153137,11340,48,1448,4000,0,0.362,0.34708730317569,0.37711454577244,0.0721663628750003,2918.136344432831,4170.251490952447,
bb72_x_exp_mono,BB72,monomial_column,x_memory,6,4000,0.001,0.001,0.001,0.001,exponential,{'xi': 1.0},0.08,1.0,False,bposd,,x_memory exp mono,theory_reduced,2026-03-15T20:43:12.684020+00:00,,,Z,6,72,144,12,0.489142894744873,252,12,13392,49,,,,,0.2168567203552083,2.755299790059281,2.755299790059281,11340,48,3823,4000,0,0.95575,0.9489107694084602,0.9619129643036868,0.4052713242534451,2918.136344432831,12893.638245414944,
bb72_x_pow_bi_a3,BB72,ibm_biplanar,x_memory,6,4000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.08,1.0,False,bposd,,x_memory powerlaw bi a3,theory_reduced,2026-03-15T20:43:05.975752+00:00,,,Z,6,72,144,12,2.83689832687378,252,12,13392,49,,,,,0.0325277629838797,0.4866288975930584,0.4866288975930584,11340,48,768,4000,0,0.192,0.1798973361742913,0.2045542480038457,0.0349083455128382,2918.136344432831,2103.655138939619,
bb72_x_pow_bi_a5,BB72,ibm_biplanar,x_memory,6,4000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 5.0, 'r0': 1.0}",0.08,1.0,False,bposd,,x_memory powerlaw bi a5,theory_reduced,2026-03-15T20:43:12.001968+00:00,,,Z,6,72,144,12,2.824561834335327,252,12,13392,49,,,,,0.0319418624594785,0.4161407670890408,0.4161407670890408,11340,48,574,4000,0,0.1435,0.1327738803877419,0.1547496681201012,0.025486422036251,2918.136344432831,1379.165294609964,
bb72_x_pow_mono_a3,BB72,monomial_column,x_memory,6,4000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.08,1.0,False,bposd,,x_memory powerlaw mono a3,theory_reduced,2026-03-15T20:43:00.594135+00:00,,,Z,6,72,144,12,0.4887292385101318,252,12,13392,49,,,,,0.2084660209608805,2.6882367470054778,2.6882367470054778,11340,48,3728,4000,0,0.932,0.9237531281585584,0.939608760802676,0.361121678101585,2918.136344432831,12121.378332387656,
bb72_x_pow_mono_a5,BB72,monomial_column,x_memory,6,4000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 5.0, 'r0': 1.0}",0.08,1.0,False,bposd,,x_memory powerlaw mono a5,theory_reduced,2026-03-15T20:43:06.654110+00:00,,,Z,6,72,144,12,0.4858722686767578,252,12,13392,49,,,,,0.2030113072326946,2.633844845303257,2.633844845303257,11340,48,3720,4000,0,0.93,0.92164940750949,0.9377156085965684,0.3580276252198576,2918.136344432831,11855.759971512482,
bb72_z_j0_0.01_bi,BB72,ibm_biplanar,z_memory,6,5000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.01,1.0,False,bposd,,z_memory J0 sweep bi J0=0.01,theory_reduced,2026-03-15T21:32:08.746632+00:00,,,X,6,72,144,12,2.858526468276977,252,12,13356,49,0.0009362483786107,0.0005079922133908,0.0608286121991323,0.0608286121991323,0.000509294656506,0.0608286121991323,0.0608286121991323,11340,48,13,5000,0,0.0026,0.0013850942144161,0.0044419753255622,0.0004338035250492,3002.374399662018,183.6626271419227,
bb72_z_j0_0.01_mono,BB72,monomial_column,z_memory,6,5000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.01,1.0,False,bposd,,z_memory J0 sweep mono J0=0.01,theory_reduced,2026-03-15T21:32:50.030853+00:00,,,X,6,72,144,12,0.4909837245941162,252,12,13356,49,0.001538770368893,0.003263887363905,0.3360295933756847,0.3360295933756847,0.003263887363905,0.3360295933756847,0.3360295933756847,11340,48,39,5000,0,0.0078,0.0055522727405049,0.0106475797771701,0.0013042452511051,3002.374399662018,621.2794294748455,
bb72_z_j0_0.02_bi,BB72,ibm_biplanar,z_memory,6,5000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.02,1.0,False,bposd,,z_memory J0 sweep bi J0=0.02,theory_reduced,2026-03-15T21:32:15.435287+00:00,,,X,6,72,144,12,2.8715999126434326,252,12,13356,49,0.0037446302028036,0.0020317699941638,0.1216572243982646,0.1216572243982646,0.0020369787787447,0.1216572243982646,0.1216572243982646,11340,48,70,5000,0,0.014,0.0109295095016645,0.0176554689251363,0.0023470620623999,3002.374399662018,314.4735824428499,
bb72_z_j0_0.02_mono,BB72,monomial_column,z_memory,6,5000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.02,1.0,False,bposd,,z_memory J0 sweep mono J0=0.02,theory_reduced,2026-03-15T21:32:50.778639+00:00,,,X,6,72,144,12,0.4891121387481689,252,12,13356,49,0.0061544783819992,0.0130542902230284,0.6720591867513694,0.6720591867513694,0.0130542902230284,0.6720591867513694,0.6720591867513694,11340,48,232,5000,0,0.0464,0.0407358723317365,0.0526009500633719,0.0078872284017501,3002.374399662018,2000.27631881088,
bb72_z_j0_0.04_bi,BB72,ibm_biplanar,z_memory,6,5000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.04,1.0,False,bposd,,z_memory J0 sweep bi J0=0.04,theory_reduced,2026-03-15T21:32:22.125687+00:00,,,X,6,72,144,12,2.8873214721679688,252,12,13356,49,0.0149727089740785,0.0081238988604499,0.2433144487965292,0.2433144487965292,0.0081447181974589,0.2433144487965292,0.2433144487965292,11340,48,288,5000,0,0.0576,0.0513019201001583,0.0644205374724314,0.0098388562956562,3002.374399662018,719.7966210134327,
bb72_z_j0_0.04_mono,BB72,monomial_column,z_memory,6,5000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.04,1.0,False,bposd,,z_memory J0 sweep mono J0=0.04,theory_reduced,2026-03-15T21:32:51.522430+00:00,,,X,6,72,144,12,0.487912654876709,252,12,13356,49,0.0246082659529725,0.0521970171222427,1.3441183735027389,1.3441183735027389,0.0521970171222427,1.3441183735027389,1.3441183735027389,11340,48,1452,5000,0,0.2904,0.2778427870345969,0.3032023494967285,0.0555718258237432,3002.374399662018,4735.660809552297,
bb72_z_j0_0.06_bi,BB72,ibm_biplanar,z_memory,6,5000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.06,1.0,False,bposd,,z_memory J0 sweep bi J0=0.06,theory_reduced,2026-03-15T21:32:28.861529+00:00,,,X,6,72,144,12,2.874422550201416,252,12,13356,49,0.0336668099929005,0.0182668483224492,0.3649716731947939,0.3649716731947939,0.0183136326138994,0.3649716731947939,0.3649716731947939,11340,48,471,5000,0,0.0942,0.0862420096667869,0.1026353036324815,0.0163542510475525,3002.374399662018,1519.239349456504,
bb72_z_j0_0.06_mono,BB72,monomial_column,z_memory,6,5000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.06,1.0,False,bposd,,z_memory J0 sweep mono J0=0.06,theory_reduced,2026-03-15T21:32:52.268346+00:00,,,X,6,72,144,12,0.488074779510498,252,12,13356,49,0.0553324353611305,0.1173677809930116,2.0161775602541088,2.0161775602541088,0.1173677809930116,2.0161775602541088,2.0161775602541088,11340,48,3469,5000,0,0.6938,0.6808139010003906,0.7065594767078014,0.1790169368610354,3002.374399662018,9655.36650214903,
bb72_z_j0_0.08_bi,BB72,ibm_biplanar,z_memory,6,5000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.08,1.0,False,bposd,,z_memory J0 sweep bi J0=0.08,theory_reduced,2026-03-15T21:32:35.564813+00:00,,,X,6,72,144,12,2.8701517581939697,252,12,13356,49,0.0597979200113929,0.0324447381520815,0.4866288975930584,0.4866288975930584,0.0325277629838797,0.4866288975930584,0.4866288975930584,11340,48,942,5000,0,0.1884,0.1776456721556496,0.1995193638807627,0.0341930201018485,3002.374399662018,2613.066606476903,
bb72_z_j0_0.08_mono,BB72,monomial_column,z_memory,6,5000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.08,1.0,False,bposd,,z_memory J0 sweep mono J0=0.08,theory_reduced,2026-03-15T21:32:53.017833+00:00,,,X,6,72,144,12,0.4935033321380615,252,12,13356,49,0.0982788255732025,0.2084660209608805,2.6882367470054778,2.6882367470054778,0.2084660209608805,2.6882367470054778,2.6882367470054778,11340,48,4643,5000,0,0.9286,0.9211094387140364,0.9355853540472792,0.3559053349573874,3002.374399662018,15553.610502718017,
bb72_z_j0_0.0_bi,BB72,ibm_biplanar,z_memory,6,5000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.0,1.0,False,bposd,,z_memory J0 sweep bi J0=0.0,theory_reduced,2026-03-15T21:32:02.017544+00:00,,,X,6,72,144,12,0.1608116626739502,252,12,2232,49,0.0,0.0,0.0,0.0,,,,0,48,2,5000,0,0.0004,4.844552711822349e-05,0.0014441827958669,6.667778049462836e-05,3002.374399662018,7.368427811190486,
bb72_z_j0_0.0_mono,BB72,monomial_column,z_memory,6,5000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.0,1.0,False,bposd,,z_memory J0 sweep mono J0=0.0,theory_reduced,2026-03-15T21:32:49.285439+00:00,,,X,6,72,144,12,0.1625199317932129,252,12,2232,49,0.0,0.0,0.0,0.0,,,,0,48,2,5000,0,0.0004,4.844552711822349e-05,0.0014441827958669,6.667778049462836e-05,3002.374399662018,7.691760731860995,
bb72_z_j0cross_0.01_bi,BB72,ibm_biplanar,z_memory,6,5000,0.001,0.001,0.001,0.001,crossing,{},0.01,1.0,False,bposd,,z_memory J0 crossing bi J0=0.01,theory_reduced,2026-03-15T22:23:08.855145+00:00,,,X,6,72,144,12,2.713090419769287,252,12,2232,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48,1,5000,0,0.0002,5.06354877705159e-06,0.0011138193803339,3.333611145062143e-05,287.6566467285156,7.209758833050728,
